set_no,name,theme_group,theme,subtheme,year,dimensions,weight,piece_cnt,minifig_cnt,inventory_url,minifig_url,store_price,current_price,rating_value,rating_votes,tags,set_type,packaging,notes
ISBN1593275684-1,The Art of LEGO MINDSTORMS EV3 Programming,Miscellaneous,Books,No Starch Press,2014,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Terry Griffin
ISBN1593275714-1,The LEGO Neighborhood Book: Build a LEGO Town!,Miscellaneous,Books,No Starch Press,2014,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,"Authors: Brian Lyles, Jason Lyles"
ISBN1593275862-1,Beautiful LEGO 2,Miscellaneous,Books,No Starch Press,2014,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Mike Doyle
ISBN1593275870-1,Incredible LEGO Technic,Miscellaneous,Books,No Starch Press,2014,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Pawel ‘Sariel’ Kmiec
ISBN1593275889-1,The Art of the Brick: A Life in LEGO,Miscellaneous,Books,No Starch Press,2014,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Nathan Sawaya
ISBN1593276001-1,The LEGO MINDSTORMS EV3 Idea Book,Miscellaneous,Books,No Starch Press,2014,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Yoshihito Isogawa
ISBN1626362122-1,"Extreme Bricks: Spectacular, Record-Breaking and Astounding LEGO Projects from Around the World",Miscellaneous,Books,Skyhorse Publishing,2014,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Sarah Herman
ISBN1627790179-1,Cool Creations in 101 Pieces,Miscellaneous,Books,Henry Holt & Company,2014,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Sean Kenney
ISBN1629146498-1,Brick Flicks: A Comprehensive Guide to Making Your Own Stop-Motion LEGO Movies,Miscellaneous,Books,Skyhorse Publishing,2014,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Sarah Herman
ISBN162914682X-1,United States of LEGO: A Brick Tour of America,Miscellaneous,Books,Skyhorse Publishing,2014,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Jeff Friesen
ISBN1845338871-1,"Brick Wonders: Ancient, Natural and Modern Marvels in LEGO",Miscellaneous,Books,Mitchell Beazley,2014,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Warren Elsmore
ISBN1845339754-1,Brick Flicks: 60 Cult Movie Scenes and Posters Made from LEGO,Miscellaneous,Books,Mitchell Beazley,2014,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Warren Elsmore
ISBN8461641884-1,Kaneda's Bike,Miscellaneous,Books,Arvo Brothers,2014,,,,0,,,,"New: Not known, Used: Not known",5.0,1review,,Book,,
LORDBUSINESS-1,The LEGO Movie Promotional Figure - Lord Business,Licensed,The LEGO Movie,Promotional,2014,,,,1,,/minifigs/inset-LORDBUSINESS-1,,"New: $81, Used: Not known",,,"President Business, Octan",Other,None (loose parts),"Promotional zipseal packet given out at LEGO day at the Skirball Cultural center, LA, containing one TLM Collectable minifigure without accessories, but includes an exclusive printed TLM minifigure stand. [US]"
NEWCASTLE-2,Newcastle Exclusive Minifigure Pack,Miscellaneous,Promotional,LEGO brand store opening set,2014,,,,0,,,,"New: $112, Used: Not known",,,Musical,Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Newcastle, UK, February 2014. Free with minimum purchase. Limited to 300 sets. Minifigures are Cheryl Cole and Ant and Dec."
STATENISLAND-1,Staten Island Exclusive Minifigure Pack,Miscellaneous,Promotional,LEGO brand store opening set,2014,,,,0,,,,"New: $130, Used: Not known",,,"Sports, USA",Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Staten Island, NY. Free with minimum purchase. Limited to 400 sets. "
TLMPS-1,The LEGO Movie Promotional Set,Licensed,The LEGO Movie,Promotional,2014,,,168,0,,,,"New: Not known, Used: Not known",,,"Octan, Castle, Cinema",Other,Other,Promotional set sent out to various press sources to promote The LEGO Movie. Includes 9 minifigures with a buildable section of a movie theater housed in Silver Tin packaging with a card sleeve. [Worldwide]
TRUBAT-1,Batman Bat Signal,Licensed,DC Comics Super Heroes,Loose Build,2014,,,19,0,,,,"New: Not known, Used: Not known",,,"Bat Signal, In Store Build, Toys R Us",Other,None (loose parts),"[US] Toys R Us In-store build event, October 18th 2014."
TRUGHOST-1,The Ghost micro-model,Licensed,Star Wars,Promotional,2014,,,42,0,,,,"New: Not known, Used: Not known",3.0,1review,"Microscale, Spectres",Other,None (loose parts),"[US] Toys R Us in-store building event, October 2014.View instructions"
TRUSANTA-1,Santa at the Beach,Miscellaneous,Seasonal,Christmas,2014,,,43,0,,,,"New: Not known, Used: Not known",4.0,1review,"Christmas, Beach, Australia",Other,None (loose parts),"[AU] Toys R Us in-store build, December 2014"
TRUTIE-1,TIE Fighter,Licensed,Star Wars,Promotional,2014,,,12,0,,,,"New: Not known, Used: Not known",,,"Microscale, Starfighter",Other,,"[US] Toys R Us in-store build, May 3rd 2014.View instructions"
TRUXWING-1,X-wing,Licensed,Star Wars,Promotional,2014,,,23,0,,,,"New: Not known, Used: Not known",,,"Microscale, Starfighter",Other,None (loose parts),"[US] Toys R Us in-store build, May 3rd 2014.[UK] Tesco giveaway as part of ""Force Awakens"" promotion, Dec 2015View instructions"
WESTHARTFORD-1,West Hartford Exclusive Minifigure Pack,Miscellaneous,Promotional,LEGO brand store opening set,2014,,,,0,,,,"New: Not known, Used: Not known",,,"USA, Medical",Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, West Hartford, CT. Free with minimum purchase. Limited to 400 sets. "
10246-1,Detective's Office,Model making,Creator Expert,Modular Buildings,2015,,,2262,6,/inventories/10246-1,/minifigs/inset-10246-1,"£142.99, $159.99, 149.99€","New: $197, Used: $178",4.7,9,"D2c, Baseplate, Shop, Cat, Lamppost, Kitchen, Bathroom, Apartment",Normal,Box,Connects with 10182-1 10185-1 10190-1 10197-1 10232-1 
10247-1,Ferris Wheel,Model making,Creator Expert,Fairground,2015,58 x 47.6 x 8.8 cm (22.8 x 18.7 x 3.5 in),,2464,10,/inventories/10247-1,/minifigs/inset-10247-1,"£159.99, $199.99, 179.99€","New: $203, Used: $188",5.0,8,"D2c, Fairground",Normal,Box,
10248-1,Ferrari F40,Model making,Creator Expert,Vehicles,2015,,,1158,0,/inventories/10248-1,,"£74.99, $99.99, 89.99€","New: $153, Used: $113",4.7,7,"D2c, Ferrari",Normal,Box,
10249-1,Winter Toy Shop,Model making,Creator Expert,Winter Village,2015,48 x 28 x 7.2 cm (18.9 x 11 x 2.8 in),,898,8,/inventories/10249-1,/minifigs/inset-10249-1,"£64.99, $79.99, 69.99€","New: $115, Used: $111",4.8,4,"D2c, Helicopter, Truck, Robot, Microscale, Christmas, Boat, Musical, Cat, Lamppost, Rocket, Biplane, Snowman, Rerelease, Fireplace",Normal,Box,Re-released version of 10199-1 
10581-1,Ducks,Pre-school,Duplo,Forest Animals,2015,19.1 x 14.1 x 7.1 cm (7.5 x 5.6 x 2.8 in),0.16Kg (0.35 lb),13,1,/inventories/10581-1,/minifigs/inset-10581-1,"£9.99, $9.99, 6.99€","New: $10, Used: $6",,,Duck,Normal,Box,
10582-1,Animals,Pre-school,Duplo,Forest Animals,2015,26.2 x 19.1 x 11.8 cm (10.3 x 7.5 x 4.6 in),0.51Kg (1.12 lb),39,2,/inventories/10582-1,/minifigs/inset-10582-1,"£16.99, $19.99, 19.99€","New: $23, Used: $16",,,"Forest, Deer, Squirrel, Goat",Normal,Box,
10583-1,Fishing Trip,Pre-school,Duplo,Forest Animals,2015,28.2 x 26.2 x 9.6 cm (11.1 x 10.3 x 3.8 in),0.61Kg (1.34 lb),32,2,/inventories/10583-1,/minifigs/inset-10583-1,"£19.99, $24.99, 17.49€","New: $26, Used: $15",,,"Car, Boat, Fish, Forest, Bear, Fox, Squirrel",Normal,Box,
10584-1,Forest,Pre-school,Duplo,Forest Animals,2015,48 x 37.8 x 11.2 cm (18.9 x 14.9 x 4.4 in),1.58Kg (3.48 lb),105,3,/inventories/10584-1,/minifigs/inset-10584-1,"£54.99, $59.99, 59.99€","New: $82, Used: Not known",,,"Car, Forest, Cave, Bear, Slide, Deer, Fox, Squirrel",Normal,Box,
10585-1,Mom and Baby,Pre-school,Duplo,,2015,19.1 x 14.1 x 6.1 cm (7.5 x 5.6 x 2.4 in),0.17Kg (0.37 lb),13,2,/inventories/10585-1,/minifigs/inset-10585-1,"£8.99, $9.99, 6.99€","New: $20, Used: $10",5.0,1review,,Normal,Box,
10586-1,Ice Cream Truck,Pre-school,Duplo,,2015,20.5 x 19.1 x 9.2 cm (8.1 x 7.5 x 3.6 in),0.32Kg (0.71 lb),11,2,/inventories/10586-1,/minifigs/inset-10586-1,"£12.99, $14.99, 14.99€","New: $14, Used: Not known",,,Truck,Normal,Box,
10587-1,Café,Pre-school,Duplo,,2015,28.2 x 26.2 x 9.6 cm (11.1 x 10.3 x 3.8 in),0.68Kg (1.5 lb),52,3,/inventories/10587-1,/minifigs/inset-10587-1,"£17.99, $19.99, 19.99€","New: $27, Used: $20",,,Restaurant,Normal,Box,
10589-1,Rally Car,Pre-school,Duplo,,2015,20.5 x 19.1 x 9.2 cm (8.1 x 7.5 x 3.6 in),0.31Kg (0.68 lb),13,1,/inventories/10589-1,/minifigs/inset-10589-1,"£12.99, $14.99, 10.49€","New: $14, Used: Not known",,,"Car, Octan, Racing",Normal,Box,
10590-1,Airport,Pre-school,Duplo,,2015,35.4 x 19.1 x 11.8 cm (13.9 x 7.5 x 4.6 in),0.61Kg (1.34 lb),29,3,/inventories/10590-1,/minifigs/inset-10590-1,"£16.99, $19.99, 19.99€","New: $27, Used: $14",5.0,1review,"Aircraft, Airplane, Airport",Normal,Box,
10591-1,Fire Boat,Pre-school,Duplo,Fire,2015,26.2 x 19.1 x 9.1 cm (10.3 x 7.5 x 3.6 in),0.38Kg (0.84 lb),19,1,/inventories/10591-1,/minifigs/inset-10591-1,"£12.99, $14.99, 14.99€","New: $16, Used: Not known",,,"Fire, Dog, Boat",Normal,Box,
10592-1,Fire Truck,Pre-school,Duplo,Fire,2015,28.2 x 26.2 x 9.6 cm (11.1 x 10.3 x 3.8 in),0.64Kg (1.4 lb),26,1,/inventories/10592-1,/minifigs/inset-10592-1,"£19.99, $24.99, 24.99€","New: $21, Used: $21",,,Fire Truck,Normal,Box,
10593-1,Fire Station,Pre-school,Duplo,Fire,2015,54 x 28.2 x 11.8 cm (21.3 x 11.1 x 4.6 in),1.58Kg (3.48 lb),105,2,/inventories/10593-1,/minifigs/inset-10593-1,"£44.99, $49.99, 59.99€","New: $102, Used: $72",,,"Truck, Fire",Normal,Box,
10594-1,Sofia the First Royal Stable,Pre-school,Duplo,Sofia the First,2015,28.2 x 26.2 x 9.6 cm (11.1 x 10.3 x 3.8 in),0.57Kg (1.26 lb),38,1,/inventories/10594-1,/minifigs/inset-10594-1,"£19.99, $24.99, 17.49€","New: $25, Used: $15",,,"Sofia the First, Cartoon, Stable, Pegasus, Minimus",Normal,Box,
10595-1,Sofia the First Royal Castle,Pre-school,Duplo,Sofia the First,2015,37.8 x 35.4 x 11.8 cm (14.9 x 13.9 x 4.6 in),1.24Kg (2.74 lb),87,2,/inventories/10595-1,/minifigs/inset-10595-1,"£39.99, $49.99, 49.99€","New: $86, Used: $40",,,"Sofia the First, Castle, Cartoon, Rabbit, Bedroom, Royal, Throne",Normal,Box,
10596-1,Disney Princess Collection,Pre-school,Duplo,Disney Princess,2015,38.2 x 26.2 x 9.4 cm (15 x 10.3 x 3.7 in),0.89Kg (1.96 lb),63,3,/inventories/10596-1,/minifigs/inset-10596-1,"£34.99, $39.99, 39.99€","New: $55, Used: $35",,,"Cinderella, Snow White, House, Castle, Slide",Normal,Box,
10597-1,Mickey & Minnie Birthday Parade,Pre-school,Duplo,,2015,35.4 x 19.1 x 9.1 cm (13.9 x 7.5 x 3.6 in),0.46Kg (1.02 lb),24,2,/inventories/10597-1,/minifigs/inset-10597-1,"£19.99, $24.99, 24.99€","New: $19, Used: $19",,,"Mickey Mouse, Minnie Mouse, Disney, Balloons, Birthday",Normal,Box,
10599-1,Batman Adventure,Pre-school,Duplo,Batman,2015,38.2 x 26.2 x 9.4 cm (15 x 10.3 x 3.7 in),0.76Kg (1.68 lb),47,3,/inventories/10599-1,/minifigs/inset-10599-1,"£29.99, $39.99, 39.99€","New: $52, Used: $40",,,"Batman, Superman, Wonder Woman, Motorcycle, Cat, Batboat, Drawbridge",Normal,Box,
10600-1,Classic Race,Pre-school,Duplo,Cars,2015,35.4 x 19.1 x 9.1 cm (13.9 x 7.5 x 3.6 in),0.5Kg (1.1 lb),29,0,/inventories/10600-1,,"£20.99, $24.99, 24.99€","New: $29, Used: Not known",,,"Octan, Disney, Pixar",Normal,Box,
10601-1,Delivery Vehicle,Pre-school,Duplo,,2015,26.2 x 19.1 x 11.8 cm (10.3 x 7.5 x 4.6 in),0.52Kg (1.15 lb),19,1,/inventories/10601-1,/minifigs/inset-10601-1,"£14.99, $19.99, 19.99€","New: $20, Used: $8",,,Delivery Truck,Normal,Box,Included in 66524-1 
10602-1,Camping,Pre-school,Duplo,,2015,38.2 x 26.2 x 9.4 cm (15 x 10.3 x 3.7 in),0.74Kg (1.63 lb),38,3,/inventories/10602-1,/minifigs/inset-10602-1,"£24.99, $29.99, 20.99€","New: $47, Used: Not known",,,"Car, Camping, Bbq, Camper, Caravan",Normal,Box,
10603-1,My First Bus,Pre-school,Duplo,,2015,26.2 x 19.1 x 9.1 cm (10.3 x 7.5 x 3.6 in),0.4Kg (0.88 lb),17,1,/inventories/10603-1,/minifigs/inset-10603-1,"£12.99, $14.99, 14.99€","New: $13, Used: Not known",,,"Bus, School",Normal,Box,
10604-1,Jake and the Never Land Pirates Treasure Island,Pre-school,Duplo,Jake and the Never Land Pirates,2015,22.2 x 26.2 x 7.6 cm (8.7 x 10.3 x 3 in),0.4Kg (0.88 lb),25,2,/inventories/10604-1,/minifigs/inset-10604-1,"£16.99, $19.99, 9.99€","New: $20, Used: $13",,,"Cartoon, Pirates, Island, Slide",Normal,Box,
10605-1,Doc McStuffins Rosie the Ambulance,Pre-school,Duplo,Doc McStuffins,2015,26.2 x 19.1 x 9.1 cm (10.3 x 7.5 x 3.6 in),0.39Kg (0.85 lb),16,1,/inventories/10605-1,/minifigs/inset-10605-1,"£16.99, $19.99, 9.99€","New: $19, Used: $16",,,"Dottie McStuffins, Cartoon, Ambulance",Normal,Box,
10606-1,Doc McStuffins Backyard Clinic,Pre-school,Duplo,Doc McStuffins,2015,28.2 x 26.2 x 9.6 cm (11.1 x 10.3 x 3.8 in),0.61Kg (1.34 lb),39,1,/inventories/10606-1,/minifigs/inset-10606-1,"£19.99, $29.99, 34.99€","New: $25, Used: $25",,,"Dottie McStuffins, House, Cartoon",Normal,Box,
10607-1,Spider-Man Web-Bike Workshop,Pre-school,Duplo,Spider-Man,2015,20.5 x 19.1 x 6.1 cm (8.1 x 7.5 x 2.4 in),0.24Kg (0.52 lb),13,1,/inventories/10607-1,/minifigs/inset-10607-1,"£12.99, $14.99, 14.99€","New: $19, Used: Not known",,,"Spider-Man, Motorcycle, Workshop",Normal,Box,
10608-1,Spider-Man Spider Truck Adventure,Pre-school,Duplo,Spider-Man,2015,35.4 x 19.1 x 11.8 cm (13.9 x 7.5 x 4.6 in),0.68Kg (1.51 lb),28,2,/inventories/10608-1,/minifigs/inset-10608-1,"£24.99, $29.99, 29.99€","New: $35, Used: $20",,,"Green Goblin, Spider-Man, Glider",Normal,Box,
10615-1,My First Tractor,Pre-school,Duplo,,2015,26.2 x 14.1 x 9.1 cm (10.3 x 5.6 x 3.6 in),0.32Kg (0.7 lb),12,2,/inventories/10615-1,/minifigs/inset-10615-1,"£9.99, $14.99, 14.99€","New: $14, Used: Not known",,,Tractor,Normal,Box,
10616-1,My First Playhouse,Pre-school,Duplo,,2015,28.2 x 26.2 x 9.6 cm (11.1 x 10.3 x 3.8 in),0.64Kg (1.4 lb),25,2,/inventories/10616-1,/minifigs/inset-10616-1,"£14.99, $19.99, 19.99€","New: $18, Used: $15",,,"House, Slide",Normal,Box,
10617-1,My First Farm,Pre-school,Duplo,,2015,28.2 x 26.2 x 9.6 cm (11.1 x 10.3 x 3.8 in),0.66Kg (1.45 lb),26,2,/inventories/10617-1,/minifigs/inset-10617-1,"£14.99, $19.99, 19.99€","New: $23, Used: Not known",,,"Farm, Sheep, Chicken, Cow",Normal,Box,
10618-1,Creative Building Box,Pre-school,Duplo,,2015,23.2 x 22.5 x 19.1 cm (9.1 x 8.9 x 7.5 in),0.85Kg (1.87 lb),70,2,/inventories/10618-1,/minifigs/inset-10618-1,"£19.99, $24.99, 12.49€","New: $30, Used: Not known",,,Castle,Normal,Box,
10622-1,Large Creative Box,Pre-school,Duplo,,2015,37.5 x 24.7 x 26.5 cm (14.8 x 9.7 x 10.4 in),1.98Kg (4.36 lb),193,2,/inventories/10622-1,/minifigs/inset-10622-1,"£49.99, $59.99, 59.99€","New: $60, Used: Not known",,,Aircraft,Normal,Box,
10623-1,DUPLO Basic Bricks – Large,Pre-school,Duplo,,2015,,,60,0,,,"£14.99, 11.89€","New: $23, Used: Not known",,,,Normal,Box,
10677-1,Beach Trip,Junior,Juniors,Girl,2015,15.7 x 14.1 x 4.5 cm (6.2 x 5.6 x 1.8 in),0.13Kg (0.29 lb),74,1,/inventories/10677-1,/minifigs/inset-10677-1,"£9.99, $9.99, 9.99€","New: $12, Used: Not known",4.0,1review,"Dog, Car, Beach, Crab, Surfing",Normal,Box,
10679-1,Pirate Treasure Hunt,Junior,Juniors,Fantasy,2015,15.7 x 14.1 x 6.1 cm (6.2 x 5.6 x 2.4 in),0.14Kg (0.31 lb),57,2,/inventories/10679-1,/minifigs/inset-10679-1,"£9.99, $9.99, 9.99€","New: $17, Used: $9",4.8,4,"Boat, Shark, Pirates",Normal,Box,
10680-1,Garbage Truck,Junior,Juniors,City,2015,26.2 x 19.1 x 6.1 cm (10.3 x 7.5 x 2.4 in),0.34Kg (0.74 lb),99,2,/inventories/10680-1,/minifigs/inset-10680-1,"£15.99, $19.99, 19.99€","New: $19, Used: $14",4.0,1review,"Truck, Fish",Normal,Box,
10683-1,Road Work Truck,Junior,Juniors,City,2015,26.2 x 19.1 x 6.1 cm (10.3 x 7.5 x 2.4 in),0.36Kg (0.79 lb),132,2,/inventories/10683-1,/minifigs/inset-10683-1,"£15.99, $19.99, 19.99€","New: $24, Used: Not known",,,"Truck, Construction, Backhoe",Normal,Box,
10684-1,Supermarket Suitcase,Junior,Juniors,Girl,2015,28.5 x 26.2 x 6.4 cm (11.2 x 10.3 x 2.5 in),0.77Kg (1.69 lb),134,2,/inventories/10684-1,/minifigs/inset-10684-1,"£19.99, $19.99, 12.49€","New: $33, Used: $11",,,"Shop, Cat, Moped",Normal,Other,
10685-1,Fire Suitcase,Junior,Juniors,City,2015,28.5 x 26.2 x 6.4 cm (11.2 x 10.3 x 2.5 in),0.73Kg (1.61 lb),113,2,/inventories/10685-1,/minifigs/inset-10685-1,"£19.99, $19.99, 24.99€","New: $25, Used: Not known",,,"Aircraft, Helicopter, Motorcycle, Fire",Normal,Other,
10686-1,Family House,Junior,Juniors,Girl,2015,28.2 x 26.2 x 5.9 cm (11.1 x 10.3 x 2.3 in),0.64Kg (1.42 lb),226,3,/inventories/10686-1,/minifigs/inset-10686-1,"£24.99, $29.99, 34.99€","New: $26, Used: $20",4.0,2,"House, Dog, Bicycle, Kitchen, Bbq, Tv, Bedroom, Bathroom",Normal,Box,
10687-1,Spider-Man Hideout,Junior,Juniors,Marvel Super Heroes,2015,28.2 x 26.2 x 5.9 cm (11.1 x 10.3 x 2.3 in),0.46Kg (1.02 lb),137,3,/inventories/10687-1,/minifigs/inset-10687-1,"£29.99, $29.99, 34.99€","New: $41, Used: $10",,,"Green Goblin, Spider-Man, Aircraft, Helicopter, Police, Glider, Slide",Normal,Box,
10692-1,Creative Bricks,Basic,Classic,,2015,18 x 16.4 x 18 cm (7.1 x 6.5 x 7.1 in),0.45Kg (0.99 lb),221,0,/inventories/10692-1,,"£12.99, $16.99, 14.99€","New: $11, Used: $10",4.5,2,Lighthouse,Normal,Box,
10693-1,Creative Supplement,Basic,Classic,,2015,26.2 x 19.1 x 7.2 cm (10.3 x 7.5 x 2.8 in),0.46Kg (1.02 lb),303,0,/inventories/10693-1,,"£17.99, $19.99, 13.99€","New: $17, Used: $10",,,"Robot, Dinosaur, Shark, Submarine",Normal,Box,
10694-1,Creative Supplement Bright,Basic,Classic,,2015,26.2 x 19.1 x 7.2 cm (10.3 x 7.5 x 2.8 in),0.48Kg (1.05 lb),303,0,/inventories/10694-1,,"£17.99, $19.99, 19.99€","New: $17, Used: $9",5.0,1review,"Musical, Rabbit",Normal,Box,
10695-1,Creative Building Box,Basic,Classic,,2015,23.2 x 22.5 x 19.1 cm (9.1 x 8.9 x 7.5 in),0.94Kg (2.07 lb),580,0,/inventories/10695-1,,"£19.99, $24.99, 17.49€","New: $31, Used: $20",,,"Helicopter, Fish, Convertible, Penguin",Normal,Box,
10696-1,Medium Creative Brick Box,Basic,Classic,,2015,37 x 17.9 x 18 cm (14.6 x 7 x 7.1 in),1.04Kg (2.29 lb),484,0,/inventories/10696-1,,"£24.99, $34.99, 29.99€","New: $24, Used: $17",,,"Car, Crocodile, Windmill, Tiger",Normal,Tub,
10697-1,XXXL Box,Basic,Classic,,2015,24.7 x 37.5 x 26.5 cm (9.7 x 14.8 x 10.4 in),2.25Kg (4.96 lb),1500,0,/inventories/10697-1,,"£49.99, $59.99, 41.99€","New: $76, Used: $77",,,"Crane, Musical, Tractor, Bus, Elephant, Furniture, Chameleon",Normal,Box,
10698-1,Large Creative Brick Box,Basic,Classic,,2015,37 x 26.2 x 18 cm (14.6 x 10.3 x 7.1 in),1.6Kg (3.53 lb),790,0,/inventories/10698-1,,"£39.99, $59.99, 44.99€","New: $37, Used: $20",,,"House, Castle, Camera, Bird, Bear, Excavator, Moped",Normal,Plastic box,
10699-1,32x32 Sand Baseplate,Basic,Classic,,2015,26 x 30.8 x 0.3 cm (10.2 x 12.1 x 0.1 in),0.1Kg (0.22 lb),1,0,/inventories/10699-1,,"£6.99, $7.99, 7.99€","New: $10, Used: $8",5.0,1review,Baseplate,Normal,Other,
10700-1,32x32 Green Baseplate,Basic,Classic,,2015,26 x 30.8 x 0.3 cm (10.2 x 12.1 x 0.1 in),0.1Kg (0.23 lb),1,0,/inventories/10700-1,,"£6.99, $7.99, 7.99€","New: $6, Used: $4",4.0,2,Baseplate,Normal,Other,"[EU] Free with qualifying purchases at shop.LEGO.com, July/August 2018."
10701-1,48x48 Grey Baseplate,Basic,Classic,,2015,38.7 x 43.8 x 0.3 cm (15.2 x 17.2 x 0.1 in),0.22Kg (0.49 lb),1,0,/inventories/10701-1,,"£12.99, $14.99, 14.99€","New: $10, Used: $9",4.6,5,Baseplate,Normal,Other,48 x 48 studs.
11908-1,Friends: Build your own Adventure parts,Girls,Friends,,2015,,,77,1,,/minifigs/inset-11908-1,,"New: $4, Used: Not known",4.0,1review,"Liza, Polybag, Convertible",Normal,Polybag,Bag of parts included with the DK Friends Build your own Adventure bookIncluded in ISBN0241187559-1 
11909-1,Ninjago: Build your own Adventure parts,Action/Adventure,Ninjago,Book Parts,2015,,,74,1,,/minifigs/inset-11909-1,,"New: Not known, Used: Not known",5.0,1review,"Lloyd Garmadon, Polybag, Mech, Energy",Normal,Polybag,Bag of parts included with the DK Ninjago Build your own Adventure bookIncluded in ISBN0241187567-1 
11910-1,Micro-Scale Space Cruiser,Action/Adventure,Space,Classic,2015,,,102,0,,,,"New: $44, Used: $6",,,"Polybag, Microscale, Spaceship",Normal,Polybag,Included with DK book Great LEGO Sets.Included in ISBN0241011639-1 
21022-1,Lincoln Memorial,Model making,Architecture,Landmark Series,2015,,0.33Kg (0.73 lb),274,0,/inventories/21022-1,,"£24.99, $29.99, 20.99€","New: $76, Used: $34",3.3,4,"Microscale, USA, Statue",Normal,Box,
21023-1,"Flatiron Building, New York",Model making,Architecture,Landmark Series,2015,,0.47Kg (1.04 lb),471,0,/inventories/21023-1,,"£34.99, $39.99, 27.99€","New: $47, Used: $35",,,"Microscale, USA, Skyscraper",Normal,Box,
21024-1,Louvre,Model making,Architecture,Landmark Series,2015,,,695,0,/inventories/21024-1,,"£49.99, $59.99, 59.99€","New: $81, Used: $58",5.0,2,"Microscale, France, Museum, Paris",Normal,Box,
