set_no,name,theme_group,theme,subtheme,year,dimensions,weight,piece_cnt,minifig_cnt,inventory_url,minifig_url,store_price,current_price,rating_value,rating_votes,tags,set_type,packaging,notes
20009-1,AT-TE Walker,Licensed,Star Wars,The Clone Wars,2009,,,94,0,/inventories/20009-1,,£4.59,"New: $21, Used: $12",5.0,3,"Polybag, Microscale, Walker, Cartoon, Brickmaster",Normal,Polybag,[US] BrickMaster exclusive set.[UK] Available from Shop At Home.Included in COMCON010-1 
20010-1,Republic Gunship,Licensed,Star Wars,The Clone Wars,2009,,,99,0,/inventories/20010-1,,£4.59,"New: $29, Used: $16",4.8,4,"Polybag, Microscale, Starfighter, Brickmaster",Normal,Polybag,[US] BrickMaster exclusive set.[UK] Available from Shop At Home.
20011-1,BrickMaster - Creator,Model making,Creator,,2009,,,74,0,/inventories/20011-1,,£4.59,"New: $13, Used: $7",5.0,3,"Polybag, Microscale, Brickmaster",Normal,Polybag,[US] BrickMaster exclusive set.[UK] Available from Shop At Home.
20012-1,BrickMaster - Bionicle,Constraction,Bionicle,,2009,,,33,0,/inventories/20012-1,,£4.59,"New: $7, Used: $7",4.2,10,"Polybag, Brickmaster, Creature",Normal,Polybag,[US] BrickMaster exclusive set.[UK] Available from Shop At Home.[NL] Available in Bart Smit with Bionicle DVD
21002-1,Empire State Building,Model making,Architecture,Landmark Series,2009,,0.19Kg (0.42 lb),77,0,/inventories/21002-1,,"£19.99, $19.99","New: $49, Used: $20",3.8,9,"Microscale, USA, Skyscraper",Normal,Box,
21003-1,Seattle Space Needle,Model making,Architecture,Landmark Series,2009,,,57,0,/inventories/21003-1,,"£19.99, $19.99, 19.99€","New: $64, Used: $24",3.8,5,"Microscale, USA",Normal,Box,
21004-1,Solomon Guggenheim Museum,Model making,Architecture,Architect Series,2009,,,208,0,/inventories/21004-1,,"£34.99, $39.99","New: $117, Used: $34",3.7,3,"Microscale, USA, Museum",Normal,Box,
21005-1,Fallingwater,Model making,Architecture,Architect Series,2009,,,811,0,/inventories/21005-1,,"£74.99, $99.99, 89.99€","New: $276, Used: $151",4.8,8,"Microscale, USA, Waterfall, Modern",Normal,Box,
30000-1,Medic's Car,Modern day,City,Medical,2009,,,32,1,/inventories/30000-1,/minifigs/inset-30000-1,£0.00,"New: $4, Used: $3",3.3,4,"Polybag, Ambulance",Normal,Polybag,[UK] Given away with The Daily Mirror Promotion October/November 2009.
30001-1,Fireman's Car,Modern day,City,Fire,2009,,,38,1,/inventories/30001-1,/minifigs/inset-30001-1,,"New: $4, Used: $4",4.7,3,"Polybag, Fire",Normal,Polybag,[UK] Given away with The Daily Mirror Promotion October/November 2009.
30002-1,Police Boat,Modern day,City,Police,2009,,,30,1,/inventories/30002-1,/minifigs/inset-30002-1,$2.99,"New: $4, Used: $3",4.7,3,"Polybag, Police, Boat, Speedboat",Normal,Polybag,"[UK] Given away with The Daily Mirror Promotion October/November 2009.[US] Target exclusive.[DE] TOTAL Gas Station Promo Germany, December 2010."
30003-1,Road Roller,Modern day,City,Construction,2009,,,31,1,/inventories/30003-1,/minifigs/inset-30003-1,,"New: $7, Used: $5",5.0,2,"Polybag, Construction",Normal,Polybag,[UK] Given away with The Daily Mirror Promotion October/November 2009.
30004-1,Battle Droid on STAP,Licensed,Star Wars,The Clone Wars,2009,,,28,1,/inventories/30004-1,/minifigs/inset-30004-1,,"New: $8, Used: $4",4.2,5,"Battle Droid, Polybag, Cartoon, Separatists, Droid, Stap",Normal,Polybag,[UK] Given away with The Daily Mirror Promotion Sep 2009.
30005-1,Imperial Speeder Bike,Licensed,Star Wars,Legends,2009,,,30,1,/inventories/30005-1,/minifigs/inset-30005-1,"£3.99, $3.99","New: $11, Used: $7",4.3,9,"Stormtrooper, Polybag",Normal,Polybag,"[UK] Given away with The Daily Mirror Promotion Sep 2009. Also, later sold at some branches of Tesco and Asda.[US] TRU exclusive ($3.99)"
30006-1,Clone Walker,Licensed,Star Wars,The Clone Wars,2009,,,30,1,/inventories/30006-1,/minifigs/inset-30006-1,£3.99,"New: $14, Used: $6",4.6,10,"Clone Trooper, Polybag, Walker, Cartoon",Normal,Polybag,"[UK] Given away with The Daily Mirror Promotion Sep 2009. Also, later sold at some branches of Tesco and Asda."
30008-1,Snowman,Model making,Creator,Seasonal,2009,,,44,0,/inventories/30008-1,,$3.50,"New: $7, Used: $5",4.3,8,"Polybag, Christmas, Snowman",Normal,Polybag,[UK] Given away with The Daily Mirror Promotion October 2010.[US] Sold at TRU ($3.50). Also seen in Walmart during December 2011.
30009-1,Christmas Tree,Model making,Creator,Seasonal,2009,,,47,0,/inventories/30009-1,,$3.50,"New: $7, Used: $1",4.5,4,"Polybag, Christmas",Normal,Polybag,[UK] Given away with The Daily Mirror Promotion October 2010.
40000-1,Cool Santa Set,Miscellaneous,Seasonal,Christmas,2009,,,152,0,/inventories/40000-1,,"£6.85, $9.99","New: $15, Used: $11",4.0,1review,"Christmas, Sled",Normal,,
40001-1,Santa Claus,Miscellaneous,Seasonal,Christmas,2009,,,42,0,/inventories/40001-1,,"£2.95, $4.99","New: $11, Used: $6",,,"Polybag, Christmas",Normal,Polybag,
40002-1,Xmas Tree,Miscellaneous,Seasonal,Christmas,2009,,,61,0,/inventories/40002-1,,"£2.95, $4.99","New: $11, Used: Not known",,,"Polybag, Christmas",Normal,Polybag,
40003-1,Snowman,Miscellaneous,Seasonal,Christmas,2009,,,44,0,/inventories/40003-1,,"£2.95, $4.99","New: $9, Used: $6",3.0,1review,"Polybag, Christmas, Snowman",Normal,Polybag,
66283-1,Bonus/Value Pack,Pre-school,Duplo,Product Collection,2009,,,,0,,,,"New: Not known, Used: Not known",,,,Collection,,
8709-1,Underground Mining Station,Action/Adventure,Power Miners,,2009,,,637,4,/inventories/8709-1,/minifigs/inset-8709-1,"£51.85, $79.99","New: $211, Used: $110",4.2,5,"Duke, Geolix, Rex, Bigfig, Base, Underground, Mining",Normal,Box,Included in 66319-1 
8866-1,Train Motor,Technical,Power Functions,Trains,2009,,,7,0,/inventories/8866-1,,"£9.99, $10.99","New: $15, Used: $11",2.5,2,Electric,Normal,,
8867-1,Flexible Train Tracks,Modern day,City,Trains,2009,,,64,0,/inventories/8867-1,,"£24.99, $24.99, 14.99€","New: $35, Used: $31",5.0,2,Track,Normal,Box,
8869-1,Polarity Switch,Technical,Power Functions,Accessories,2009,,,1,0,/inventories/8869-1,,"£4.99, $5.79, 6.69€","New: $8, Used: $6",3.0,2,,Normal,,
8870-1,Light Set,Technical,Power Functions,Accessories,2009,,0.01Kg (0.02 lb),1,0,/inventories/8870-1,,"£5.49, $6.49, 7.49€","New: $8, Used: $7",5.0,2,Polybag,Normal,Polybag,Sets from 2014 on have item number 6129422 and bar code 673419243865.
8871-1,Extension Cable (50cm),Technical,Power Functions,Accessories,2009,,0.01Kg (0.02 lb),1,0,/inventories/8871-1,,"£3.49, $3.99, 4.69€","New: $5, Used: $5",4.0,2,,Normal,Other,"As one connector plate has a 9V connection on the bottom, this extension cable provides a way of adapting between the Power Functions and 9V systems."
8878-1,Rechargeable Battery Box,Technical,Power Functions,Accessories,2009,,0.08Kg (0.18 lb),1,0,/inventories/8878-1,,"£42.99, $49.99, 48.99€","New: $66, Used: $50",4.0,3,Polybag,Normal,Polybag,
8879-1,IR Speed Remote Control,Technical,Power Functions,Accessories,2009,,0.09Kg (0.2 lb),1,0,/inventories/8879-1,,"£10.99, $12.99, 14.49€","New: $16, Used: $10",4.5,2,Polybag,Normal,Polybag,
8887-1,Transformer 10V DC,Technical,Power Functions,Accessories,2009,,0.13Kg (0.29 lb),1,0,,,"£19.99, $29.99, 24.99€","New: $28, Used: $19",5.0,3,"Polybag, Electric",Normal,Polybag,Used for charging the Power Functions Rechargeable Battery Box 8878.
8907-1,Rock Hacker,Action/Adventure,Power Miners,Promotional,2009,,,28,1,/inventories/8907-1,/minifigs/inset-8907-1,,"New: $28, Used: $20",4.7,6,"Duke, Polybag, Underground, Mining",Normal,Polybag,[US] Target exclusive.
8908-1,Monster Launcher,Action/Adventure,Power Miners,Promotional,2009,,,13,1,/inventories/8908-1,/minifigs/inset-8908-1,,"New: $20, Used: Not known",3.8,8,"Sulfurix, Polybag, Catapult, Underground",Normal,Polybag,[US] Target exclusive.
8956-1,Stone Chopper,Action/Adventure,Power Miners,,2009,14.1 x 12.2 x 4.6 cm (5.6 x 4.8 x 1.8 in),0.09Kg (0.2 lb),31,2,/inventories/8956-1,/minifigs/inset-8956-1,"£3.89, $5.99","New: $18, Used: $5",4.5,38,"Duke, Meltrox, Motorcycle, Underground, Mining",Normal,Box,
8957-1,Mine Mech,Action/Adventure,Power Miners,,2009,14.1 x 19.1 x 6.1 cm (5.6 x 7.5 x 2.4 in),0.13Kg (0.29 lb),67,2,/inventories/8957-1,/minifigs/inset-8957-1,"£6.85, $7.99","New: $32, Used: $7",4.1,44,"Boulderax, Dr Brains, Mech, Underground, Mining",Normal,Box,
8958-1,Granite Grinder,Action/Adventure,Power Miners,,2009,26.2 x 14.1 x 6.1 cm (10.3 x 5.6 x 2.4 in),0.18Kg (0.4 lb),94,2,/inventories/8958-1,/minifigs/inset-8958-1,"£8.79, $9.99","New: $48, Used: $8",4.7,39,"Duke, Glaciator, Underground, Mining",Normal,Box,Included in 66319-1 
8959-1,Claw Digger,Action/Adventure,Power Miners,,2009,28.2 x 26.2 x 7.6 cm (11.1 x 10.3 x 3 in),0.45Kg (0.99 lb),197,2,/inventories/8959-1,/minifigs/inset-8959-1,"£15.65, $19.99","New: $54, Used: $12",4.7,27,"Rex, Sulfurix, Underground, Bulldozer, Mining",Normal,Box,Included in 66319-1 
8960-1,Thunder Driller,Action/Adventure,Power Miners,,2009,38.2 x 26.2 x 9.4 cm (15 x 10.3 x 3.7 in),0.7Kg (1.54 lb),235,3,/inventories/8960-1,/minifigs/inset-8960-1,"£21.99, $29.99","New: $108, Used: $24",4.8,38,"Doc, Duke, Firox, Underground, Drill, Mining",Normal,Box,
8961-1,Crystal Sweeper,Action/Adventure,Power Miners,,2009,48 x 37.8 x 7.1 cm (18.9 x 14.9 x 2.8 in),1.06Kg (2.33 lb),474,4,/inventories/8961-1,/minifigs/inset-8961-1,"£41.09, $69.99","New: $137, Used: $48",4.2,20,"Dr Brains, Glaciator, Meltrox, Rex, Catapult, Underground, Drill, Mining",Normal,Box,
8962-1,Crystal King,Action/Adventure,Power Miners,,2009,19.1 x 26.2 x 6.1 cm (7.5 x 10.3 x 2.4 in),0.3Kg (0.66 lb),168,2,/inventories/8962-1,/minifigs/inset-8962-1,"£14.99, $19.99","New: $45, Used: $12",4.7,22,"Duke, Rex, Underground, Drill",Normal,Box,
8963-1,Rock Wrecker,Action/Adventure,Power Miners,,2009,38.2 x 26.2 x 9.4 cm (15 x 10.3 x 3.7 in),0.65Kg (1.43 lb),225,2,/inventories/8963-1,/minifigs/inset-8963-1,"£24.99, $34.99","New: $46, Used: $16",4.5,13,"Geolix, Rex, Bigfig, Underground, Mining",Normal,Box,
8964-1,Titanium Command Rig,Action/Adventure,Power Miners,,2009,58.2 x 37.8 x 8.7 cm (22.9 x 14.9 x 3.4 in),1.75Kg (3.85 lb),706,5,/inventories/8964-1,/minifigs/inset-8964-1,"£59.99, $99.99","New: $168, Used: $71",4.6,12,"Doc, Dr Brains, Duke, Glaciator, Tremorox, Crane, Bigfig, Converts, Underground, Drill, Cage",Normal,Box,
8967-1,Gold Tooth's Getaway,Action/Adventure,Agents,,2009,26.2 x 14.1 x 4.8 cm (10.3 x 5.6 x 1.9 in),0.13Kg (0.29 lb),68,2,/inventories/8967-1,/minifigs/inset-8967-1,"£8.79, $9.99","New: $16, Used: $7",4.1,20,"Agent Swipe, Gold Tooth, Motorcycle",Normal,Box,
8968-1,River Heist,Action/Adventure,Agents,,2009,35.4 x 19.1 x 5.9 cm (13.9 x 7.5 x 2.3 in),0.33Kg (0.73 lb),203,3,/inventories/8968-1,/minifigs/inset-8968-1,"£15.65, $19.99","New: $34, Used: $11",4.3,11,"Agent Fuse, Dollar Bill, Dyna-Mite, Boat, Speedboat, Airboat",Normal,Box,
8969-1,4-Wheeling Pursuit,Action/Adventure,Agents,,2009,38.2 x 26.2 x 9.4 cm (15 x 10.3 x 3.7 in),0.66Kg (1.45 lb),320,2,/inventories/8969-1,/minifigs/inset-8969-1,"£21.49, $29.99","New: $36, Used: $15",4.0,9,"Agent Chase, Dr D. Zaster, Aircraft, Helicopter, Car, 4X4",Normal,Box,
8970-1,Robo Attack,Action/Adventure,Agents,,2009,35.4 x 37.8 x 9.4 cm (13.9 x 14.9 x 3.7 in),0.81Kg (1.78 lb),414,6,/inventories/8970-1,/minifigs/inset-8970-1,"£31.29, $49.99","New: $65, Used: $40",4.8,10,"Agent Chase, Agent Trace, Dr Inferno, Aircraft, Mech, Camera, Converts",Normal,Box,
8971-1,Aerial Defence Unit,Action/Adventure,Agents,,2009,48 x 37.8 x 9.4 cm (18.9 x 14.9 x 3.7 in),1.45Kg (3.19 lb),733,7,/inventories/8971-1,/minifigs/inset-8971-1,"£41.09, $79.99","New: $96, Used: $29",4.8,6,"Agent Charge, Agent Chase, Agent Swift, Magma Commander, Magma Drone, Aircraft, Helicopter, Robot",Normal,Box,
8972-1,Atakus,Constraction,Bionicle,Agori,2009,12.5 x 14.4 x 6.9 cm (4.9 x 5.7 x 2.7 in),0.12Kg (0.26 lb),13,0,/inventories/8972-1,,"£4.89, $6.99","New: $25, Used: $5",4.3,9,"Bara Magna, Rock Tribe",Normal,,
8973-1,Raanu,Constraction,Bionicle,Agori,2009,12.5 x 14.4 x 6.9 cm (4.9 x 5.7 x 2.7 in),0.11Kg (0.24 lb),14,0,/inventories/8973-1,,"£4.89, $6.99","New: $15, Used: $4",4.7,9,"Bara Magna, Fire Tribe",Normal,,
8974-1,Tarduk,Constraction,Bionicle,Agori,2009,12.5 x 14.4 x 6.9 cm (4.9 x 5.7 x 2.7 in),0.11Kg (0.24 lb),17,0,/inventories/8974-1,,"£4.89, $6.99","New: $23, Used: $5",4.4,8,"Bara Magna, Jungle Tribe",Normal,,
8975-1,Berix,Constraction,Bionicle,Agori,2009,12.5 x 14.4 x 6.9 cm (4.9 x 5.7 x 2.7 in),0.11Kg (0.24 lb),15,0,/inventories/8975-1,,"£4.89, $6.99","New: $23, Used: $4",4.6,11,"Bara Magna, Water Tribe",Normal,,
8976-1,Metus,Constraction,Bionicle,Agori,2009,12.5 x 14.4 x 6.9 cm (4.9 x 5.7 x 2.7 in),0.11Kg (0.24 lb),14,0,/inventories/8976-1,,"£4.89, $6.99","New: $21, Used: $5",4.6,12,"Bara Magna, Ice Tribe",Normal,,
8977-1,Zesk,Constraction,Bionicle,Agori,2009,12.5 x 14.4 x 6.9 cm (4.9 x 5.7 x 2.7 in),0.11Kg (0.24 lb),16,0,/inventories/8977-1,,"£4.89, $6.99","New: $18, Used: $4",4.9,8,"Bara Magna, Sand Tribe",Normal,,
8978-1,Skrall,Constraction,Bionicle,Glatorian,2009,14 x 23 x 7.3 cm (5.5 x 9.1 x 2.9 in),0.26Kg (0.57 lb),50,0,/inventories/8978-1,,"£8.79, $12.99","New: $30, Used: $11",4.8,18,Skrall,Normal,,
8979-1,Malum,Constraction,Bionicle,Glatorian,2009,14 x 23 x 7.3 cm (5.5 x 9.1 x 2.9 in),0.26Kg (0.57 lb),59,0,/inventories/8979-1,,"£8.79, $12.99","New: $50, Used: $11",4.6,22,"Bara Magna, Fire Tribe",Normal,,
8980-1,Gresh,Constraction,Bionicle,Glatorian,2009,14 x 23 x 7.3 cm (5.5 x 9.1 x 2.9 in),0.26Kg (0.57 lb),55,0,/inventories/8980-1,,"£8.79, $12.99","New: $45, Used: $12",4.5,13,"Bara Magna, Jungle Tribe",Normal,,
8981-1,Tarix,Constraction,Bionicle,Glatorian,2009,14 x 23 x 7.3 cm (5.5 x 9.1 x 2.9 in),0.26Kg (0.57 lb),57,0,/inventories/8981-1,,"£8.79, $12.99","New: $33, Used: $14",4.7,7,"Bara Magna, Water Tribe",Normal,,
8982-1,Strakk,Constraction,Bionicle,Glatorian,2009,14 x 23 x 7.3 cm (5.5 x 9.1 x 2.9 in),0.26Kg (0.57 lb),46,0,/inventories/8982-1,,"£8.79, $12.99","New: $35, Used: $9",4.5,19,"Bara Magna, Ice Tribe",Normal,,
8983-1,Vorox,Constraction,Bionicle,Glatorian,2009,14 x 23 x 7.3 cm (5.5 x 9.1 x 2.9 in),0.26Kg (0.57 lb),51,0,/inventories/8983-1,,"£8.79, $12.99","New: $54, Used: $10",4.9,8,"Bara Magna, Sand Tribe",Normal,,
8984-1,Stronius,Constraction,Bionicle,Glatorian Legends,2009,14 x 23 x 7.3 cm (5.5 x 9.1 x 2.9 in),0.26Kg (0.57 lb),55,0,/inventories/8984-1,,"£8.99, $12.99","New: $34, Used: $9",5.0,9,Skrall,Normal,,Included in 66335-1 
8985-1,Ackar,Constraction,Bionicle,Glatorian Legends,2009,14 x 23 x 7.3 cm (5.5 x 9.1 x 2.9 in),0.25Kg (0.55 lb),55,0,/inventories/8985-1,,"£8.99, $12.99","New: $40, Used: $11",4.6,11,"Bara Magna, Fire Tribe",Normal,,Included in 66333-1 
8986-1,Vastus,Constraction,Bionicle,Glatorian Legends,2009,14 x 23 x 7.3 cm (5.5 x 9.1 x 2.9 in),0.25Kg (0.55 lb),52,0,/inventories/8986-1,,"£8.99, $12.99","New: $29, Used: $11",4.5,6,"Bara Magna, Jungle Tribe",Normal,,Included in 66333-1 
8987-1,Kiina,Constraction,Bionicle,Glatorian Legends,2009,14 x 23 x 7.3 cm (5.5 x 9.1 x 2.9 in),0.23Kg (0.51 lb),43,0,/inventories/8987-1,,"£8.99, $12.99","New: $26, Used: $9",4.6,9,Female,Normal,,Included in 66334-1 
8988-1,Gelu,Constraction,Bionicle,Glatorian Legends,2009,14 x 23 x 7.3 cm (5.5 x 9.1 x 2.9 in),0.24Kg (0.53 lb),52,0,/inventories/8988-1,,"£8.99, $12.99","New: $35, Used: $11",4.5,11,"Bara Magna, Ice Tribe",Normal,,Included in 66334-1 
8989-1,Mata Nui,Constraction,Bionicle,Glatorian Legends,2009,14 x 23 x 7.3 cm (5.5 x 9.1 x 2.9 in),0.25Kg (0.55 lb),52,0,/inventories/8989-1,,"£8.99, $12.99","New: $43, Used: $20",4.8,18,"Toa, Kanohi",Normal,,Included in 66335-1 
8990-1,Fero and Skirmix,Constraction,Bionicle,Vehicles/Creatures,2009,,,148,0,/inventories/8990-1,,"£14.65, $19.99","New: $50, Used: $24",4.7,6,Creature,Normal,,
8991-1,Tuma,Constraction,Bionicle,Warriors,2009,26.2 x 28.2 x 6.4 cm (10.3 x 11.1 x 2.5 in),0.41Kg (0.9 lb),188,0,/inventories/8991-1,,"£14.65, $19.99","New: $108, Used: $31",4.6,13,"Titan, Skrall",Normal,,
8992-1,Cendox V1,Constraction,Bionicle,Vehicles/Creatures,2009,26.2 x 28.2 x 6.4 cm (10.3 x 11.1 x 2.5 in),0.44Kg (0.97 lb),151,0,/inventories/8992-1,,"£14.99, $19.99","New: $35, Used: $21",4.8,4,"Bara Magna, Bionicle Vehicle, Fire Tribe, Tracked Vehicle",Normal,,
8993-1,Kaxium V3,Constraction,Bionicle,Vehicles/Creatures,2009,38.2 x 26.2 x 7.1 cm (15 x 10.3 x 2.8 in),0.63Kg (1.39 lb),251,0,/inventories/8993-1,,"£19.99, $29.99","New: $30, Used: $26",4.3,4,"Motorcycle, Converts",Normal,,
8994-1,Baranus V7,Constraction,Bionicle,Vehicles/Creatures,2009,48 x 28.2 x 6.1 cm (18.9 x 11.1 x 2.4 in),0.67Kg (1.48 lb),263,0,/inventories/8994-1,,"£29.35, $39.99","New: $75, Used: $31",4.7,3,Creature,Normal,,
8995-1,Thornatus V9,Constraction,Bionicle,Vehicles/Creatures,2009,48 x 37.8 x 9.4 cm (18.9 x 14.9 x 3.7 in),1.34Kg (2.95 lb),438,0,/inventories/8995-1,,"£44.99, $59.99","New: $63, Used: $38",4.8,5,"Bara Magna, Bionicle Vehicle, Fire Tribe",Normal,Box,
8996-1,Skopio XV-1,Constraction,Bionicle,Vehicles/Creatures,2009,58.2 x 37.8 x 8.7 cm (22.9 x 14.9 x 3.4 in),1.59Kg (3.5 lb),849,0,/inventories/8996-1,,"£59.99, $89.99","New: $250, Used: $138",4.7,6,"Converts, Scorpion",Normal,,
8998-1,Toa Mata Nui,Constraction,Bionicle,Warriors,2009,,,366,0,/inventories/8998-1,,"£29.35, $49.99","New: $437, Used: $158",4.8,6,"Titan, Toa, Kanohi",Normal,,
9077-1,Brick Runner Set,Educational,Education,Duplo,2009,,,132,0,/inventories/9077-1,,$116.00,"New: Not known, Used: Not known",,,Brick Built Tree,Normal,,
9078-1,Duplo Special Elements Set,Educational,Education,Duplo,2009,,,109,0,/inventories/9078-1,,$90.00,"New: $77, Used: Not known",,,,Normal,,
9079-1,Small Building Plates,Educational,Education,Duplo,2009,,0.85Kg (1.87 lb),15,0,/inventories/9079-1,,$40.00,"New: $42, Used: Not known",,,,Normal,,
9580-1,WeDo Construction Set,Educational,Education,,2009,,0.55Kg (1.21 lb),158,0,/inventories/9580-1,,$130.00,"New: $129, Used: $137",,,Electric,Normal,,
9581-1,LEGO USB Hub,Educational,Education,Mindstorms,2009,,0.17Kg (0.37 lb),1,0,/inventories/9581-1,,,"New: $39, Used: $45",,,Electric,Normal,,
9583-1,Motion Sensor,Educational,Education,Mindstorms,2009,,0.17Kg (0.37 lb),1,0,/inventories/9583-1,,,"New: $26, Used: $16",,,Electric,Normal,,
9584-1,Tilt Sensor,Educational,Education,Mindstorms,2009,,0.17Kg (0.37 lb),1,0,,,,"New: $18, Used: $15",,,Electric,Normal,,
9686-1,Simple & Powered Machines Set,Educational,Education,,2009,,3.69Kg (8.13 lb),396,2,/inventories/9686-1,/minifigs/inset-9686-1,$135.00,"New: $137, Used: $140",,,Electric,Normal,,
9690-1,Unknown,Educational,Education,Duplo,2009,,,172,2,/inventories/9690-1,/minifigs/inset-9690-1,,"New: Not known, Used: Not known",,,Slide,Normal,Box,
9698-1,FIRST LEGO League Challenge 2009 - Smart Move,Educational,Education,FIRST LEGO League,2009,,,,0,,,,"New: Not known, Used: $240",,,,Normal,,
9749-1,NXT Temperature Sensor,Technical,Mindstorms,NXT,2009,,,1,0,,,,"New: $35, Used: $42",,,,Normal,,
9999-1,Upgrade Kit for 9654,Educational,Education,Duplo,2009,,,7,0,/inventories/9999-1,,,"New: Not known, Used: Not known",,,,Normal,,
10193-1,Medieval Market Village,Historical,Castle,,2009,,,1601,8,/inventories/10193-1,/minifigs/inset-10193-1,"£71.99, $99.99","New: $208, Used: $173",4.8,28,"D2c, House, Shop, Restaurant, Horse, Fish, Bird, Bedroom, Rat, Chicken, Cow, Turkey, Stable, Fireplace, Blacksmith, Ashlar",Normal,Box,
10194-1,Emerald Night,Model making,Creator Expert,Trains,2009,,,1085,3,/inventories/10194-1,/minifigs/inset-10194-1,"£69.99, $99.99","New: $438, Used: $352",4.6,23,D2c,Normal,Box,
10195-1,Republic Dropship with AT-OT Walker,Licensed,Star Wars,The Clone Wars,2009,,,1758,8,/inventories/10195-1,/minifigs/inset-10195-1,"£183.99, $249.99","New: $635, Used: $483",4.8,19,"Clone Pilot, Clone Trooper, D2c, Walker, Cartoon",Normal,Box,
10196-1,Grand Carousel,Model making,Creator Expert,Fairground,2009,,,3263,9,/inventories/10196-1,/minifigs/inset-10196-1,"£179.99, $249.99","New: $1724, Used: $862",4.5,11,"D2c, Baseplate, Electric, Horse, Fairground, Sled, Carousel",Normal,Box,
10197-1,Fire Brigade,Model making,Creator Expert,Modular Buildings,2009,,,2231,4,/inventories/10197-1,/minifigs/inset-10197-1,"£99.99, $149.99","New: $331, Used: $294",5.0,19,"D2c, Baseplate, Dog, Lamppost, Sports, USA, Kitchen",Normal,Box,Connects with 10182-1 10185-1 10185-1 10190-1 10218-1 10224-1 10232-1 10243-1 10246-1 10251-1 10255-1 
10198-1,Tantive IV,Licensed,Star Wars,Episode IV,2009,,,1408,5,/inventories/10198-1,/minifigs/inset-10198-1,"£122.99, $149.99","New: $323, Used: $241",4.6,13,"C-3PO, Captain Antilles, Princess Leia, R2-D2, Rebel Fleet Trooper, D2c, Droid",Normal,Box,
10199-1,Winter Village Toy Shop,Model making,Creator Expert,Winter Village,2009,,,815,7,/inventories/10199-1,/minifigs/inset-10199-1,"£44.99, $59.99","New: $108, Used: $89",4.5,11,"D2c, Robot, Christmas, Shop, Musical, Cat, Lamppost, Bear, Snowman, Fireplace",Normal,Box,Re-released as 10249-1 
10287-1,Intelligent NXT Brick (Black),Technical,Mindstorms,NXT,2009,,,1,0,,,"£107.65, $169.99","New: $99, Used: $230",,,,Normal,,
20007-1,Republic Attack Cruiser,Licensed,Star Wars,The Clone Wars,2009,,,84,0,/inventories/20007-1,,,"New: $30, Used: $15",4.5,6,"Polybag, Microscale, Cartoon, Brickmaster",Normal,Polybag,[US] BrickMaster exclusive.
20008-1,BrickMaster - Creator,Model making,Creator,,2009,,,79,0,/inventories/20008-1,,£4.59,"New: $8, Used: $5",5.0,1review,"Polybag, Truck, Microscale, Brickmaster",Normal,Polybag,[US] BrickMaster exclusive set.[UK] Available from Shop At Home.
20009-1,AT-TE Walker,Licensed,Star Wars,The Clone Wars,2009,,,94,0,/inventories/20009-1,,£4.59,"New: $21, Used: $12",5.0,3,"Polybag, Microscale, Walker, Cartoon, Brickmaster",Normal,Polybag,[US] BrickMaster exclusive set.[UK] Available from Shop At Home.Included in COMCON010-1 
20010-1,Republic Gunship,Licensed,Star Wars,The Clone Wars,2009,,,99,0,/inventories/20010-1,,£4.59,"New: $29, Used: $16",4.8,4,"Polybag, Microscale, Starfighter, Brickmaster",Normal,Polybag,[US] BrickMaster exclusive set.[UK] Available from Shop At Home.
20011-1,BrickMaster - Creator,Model making,Creator,,2009,,,74,0,/inventories/20011-1,,£4.59,"New: $13, Used: $7",5.0,3,"Polybag, Microscale, Brickmaster",Normal,Polybag,[US] BrickMaster exclusive set.[UK] Available from Shop At Home.
20012-1,BrickMaster - Bionicle,Constraction,Bionicle,,2009,,,33,0,/inventories/20012-1,,£4.59,"New: $7, Used: $7",4.2,10,"Polybag, Brickmaster, Creature",Normal,Polybag,[US] BrickMaster exclusive set.[UK] Available from Shop At Home.[NL] Available in Bart Smit with Bionicle DVD
